numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Connor: (40.73902,-73.14815)
Station 2:Anthony: (39.7744, -76.679444)
numEvents=3
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T06:42:21.369     437.15075605     437.15073456    437.15077754   437.15515705     437.15513924    437.15517479   437.15222061     437.15219097    437.15225018
2020-03-23T06:42:21.869     437.15072022     437.15069871    437.15074172   437.15512734     437.15510943    437.15514518   437.15217119     437.15214145    437.15220086
2020-03-23T06:42:22.369     437.15068436     437.15066283    437.15070588   437.15509745     437.15507944    437.15511541   437.15212160     437.15209178    437.15215137
2020-03-23T06:42:22.869     437.15064847     437.15062693    437.15067001   437.15506739     437.15504927    437.15508545   437.15207186     437.15204194    437.15210172
2020-03-23T06:42:23.369     437.15061256     437.15059101    437.15063411   437.15503715     437.15501892    437.15505532   437.15202196     437.15199195    437.15205192
2020-03-23T06:42:23.869     437.15057663     437.15055506    437.15059819   437.15500673     437.15498840    437.15502500   437.15197192     437.15194182    437.15200196
2020-03-23T06:42:24.369     437.15054067     437.15051909    437.15056225   437.15497614     437.15495769    437.15499452   437.15192172     437.15189153    437.15195186
2020-03-23T06:42:24.869     437.15050470     437.15048310    437.15052629   437.15494536     437.15492681    437.15496385   437.15187138     437.15184110    437.15190160
2020-03-23T06:42:25.369     437.15046870     437.15044710    437.15049030   437.15491441     437.15489575    437.15493300   437.15182089     437.15179054    437.15185120
2020-03-23T06:42:25.869     437.15043269     437.15041108    437.15045430   437.15488328     437.15486451    437.15490198   437.15177027     437.15173983    437.15180066
2020-03-23T06:42:26.369     437.15039666     437.15037504    437.15041828   437.15485197     437.15483309    437.15487077   437.15171951     437.15168900    437.15174999
2020-03-23T06:42:26.869     437.15036062     437.15033899    437.15038225   437.15482047     437.15480149    437.15483939   437.15166863     437.15163803    437.15169917
2020-03-23T06:42:27.369     437.15032456     437.15030292    437.15034620   437.15478880     437.15476972    437.15480783   437.15161761     437.15158694    437.15164823
2020-03-23T06:42:27.869     437.15028849     437.15026685    437.15031014   437.15475695     437.15473776    437.15477609   437.15156646     437.15153572    437.15159717
2020-03-23T06:42:28.369     437.15025241     437.15023076    437.15027406   437.15472492     437.15470562    437.15474416   437.15151520     437.15148439    437.15154597
2020-03-23T06:42:28.869     437.15021633     437.15019467    437.15023798   437.15469272     437.15467330    437.15471206   437.15146382     437.15143294    437.15149466
2020-03-23T06:42:29.369     437.15018023     437.15015857    437.15020189   437.15466033     437.15464081    437.15467978   437.15141232     437.15138137    437.15144323
2020-03-23T06:42:29.869     437.15014412     437.15012246    437.15016579   437.15462776     437.15460813    437.15464732   437.15136072     437.15132970    437.15139169
2020-03-23T06:42:30.369     437.15010801     437.15008634    437.15012968   437.15459501     437.15457527    437.15461468   437.15130900     437.15127793    437.15134004
2020-03-23T06:42:30.869     437.15007190     437.15005023    437.15009357   437.15456208     437.15454223    437.15458185   437.15125719     437.15122605    437.15128829
2020-03-23T06:42:31.369     437.15003578     437.15001411    437.15005745   437.15452896     437.15450901    437.15454885   437.15120527     437.15117408    437.15123643
2020-03-23T06:42:31.869     437.14999966     437.14997799    437.15002133   437.15449567     437.15447561    437.15451567   437.15115326     437.15112201    437.15118448
2020-03-23T06:42:32.369     437.14996355     437.14994188    437.14998522   437.15446220     437.15444203    437.15448231   437.15110116     437.15106986    437.15113244
2020-03-23T06:42:32.869     437.14992743     437.14990576    437.14994910   437.15442855     437.15440827    437.15444876   437.15104898     437.15101762    437.15108030
2020-03-23T06:42:33.369     437.14989131     437.14986965    437.14991298   437.15439472     437.15437434    437.15441504   437.15099670     437.15096530    437.15102808
2020-03-23T06:42:33.869     437.14985520     437.14983354    437.14987687   437.15436071     437.15434022    437.15438114   437.15094435     437.15091290    437.15097577
2020-03-23T06:42:34.369     437.14981910     437.14979744    437.14984076   437.15432652     437.15430592    437.15434706   437.15089193     437.15086043    437.15092339
2020-03-23T06:42:34.869     437.14978300     437.14976135    437.14980466   437.15429215     437.15427144    437.15431279   437.15083943     437.15080790    437.15087093
2020-03-23T06:42:35.369     437.14974691     437.14972526    437.14976857   437.15425760     437.15423678    437.15427835   437.15078686     437.15075529    437.15081841
2020-03-23T06:42:35.869     437.14971083     437.14968919    437.14973248   437.15422287     437.15420195    437.15424373   437.15073423     437.15070263    437.15076582
2020-03-23T06:42:36.369     437.14967476     437.14965313    437.14969640   437.15418796     437.15416693    437.15420893   437.15068155     437.15064991    437.15071317
2020-03-23T06:42:36.869     437.14963871     437.14961708    437.14966034   437.15415288     437.15413174    437.15417395   437.15062880     437.15059713    437.15066046
2020-03-23T06:42:37.369     437.14960266     437.14958105    437.14962429   437.15411761     437.15409637    437.15413879   437.15057601     437.15054431    437.15060769
2020-03-23T06:42:37.869     437.14956664     437.14954503    437.14958825   437.15408217     437.15406082    437.15410346   437.15052317     437.15049145    437.15055488
2020-03-23T06:42:38.369     437.14953063     437.14950903    437.14955223   437.15404655     437.15402509    437.15406794   437.15047029     437.15043854    437.15050202
2020-03-23T06:42:38.869     437.14949463     437.14947304    437.14951623   437.15401075     437.15398919    437.15403225   437.15041737     437.15038560    437.15044913
2020-03-23T06:42:39.369     437.14945866     437.14943708    437.14948024   437.15397478     437.15395311    437.15399638   437.15036442     437.15033263    437.15039619
2020-03-23T06:42:39.869     437.14942270     437.14940114    437.14944427   437.15393862     437.15391685    437.15396034   437.15031143     437.15027963    437.15034323
2020-03-23T06:42:40.369     437.14938677     437.14936522    437.14940833   437.15390230     437.15388042    437.15392411   437.15025842     437.15022661    437.15029023
2020-03-23T06:42:40.869     437.14935086     437.14932932    437.14937240   437.15386579     437.15384381    437.15388772   437.15020540     437.15017357    437.15023722
2020-03-23T06:42:41.369     437.14931497     437.14929345    437.14933650   437.15382912     437.15380703    437.15385114   437.15015235     437.15012052    437.15018418
2020-03-23T06:42:41.869     437.14927911     437.14925761    437.14930063   437.15379226     437.15377007    437.15381440   437.15009929     437.15006745    437.15013113
2020-03-23T06:42:42.369     437.14924328     437.14922179    437.14926478   437.15375524     437.15373294    437.15377748   437.15004622     437.15001438    437.15007807
2020-03-23T06:42:42.869     437.14920748     437.14918601    437.14922895   437.15371804     437.15369564    437.15374038   437.14999315     437.14996131    437.15002500
2020-03-23T06:42:43.369     437.14917170     437.14915025    437.14919316   437.15368067     437.15365816    437.15370311   437.14994008     437.14990824    437.14997193
2020-03-23T06:42:43.869     437.14913596     437.14911453    437.14915740   437.15364313     437.15362052    437.15366567   437.14988702     437.14985519    437.14991886
2020-03-23T06:42:44.369     437.14910024     437.14907883    437.14912167   437.15360541     437.15358270    437.15362806   437.14983396     437.14980214    437.14986580
2020-03-23T06:42:44.869     437.14906457     437.14904318    437.14908597   437.15356753     437.15354472    437.15359028   437.14978092     437.14974911    437.14981275
2020-03-23T06:42:45.369     437.14902892     437.14900755    437.14905030   437.15352947     437.15350656    437.15355233   437.14972790     437.14969609    437.14975971
2020-03-23T06:42:45.869     437.14899332     437.14897197    437.14901468   437.15349125     437.15346824    437.15351421   437.14967490     437.14964311    437.14970669
2020-03-23T06:42:46.369     437.14895775     437.14893642    437.14897908   437.15345286     437.15342975    437.15347592   437.14962192     437.14959015    437.14965370
2020-03-23T06:42:46.869     437.14892221     437.14890091    437.14894353   437.15341430     437.15339109    437.15343746   437.14956897     437.14953722    437.14960074
2020-03-23T06:42:47.369     437.14888672     437.14886545    437.14890801   437.15337558     437.15335227    437.15339883   437.14951606     437.14948434    437.14954781
2020-03-23T06:42:47.869     437.14885127     437.14883002    437.14887254   437.15333669     437.15331328    437.15336004   437.14946319     437.14943149    437.14949491
2020-03-23T06:42:48.369     437.14881586     437.14879464    437.14883710   437.15329764     437.15327413    437.15332109   437.14941036     437.14937869    437.14944206
2020-03-23T06:42:48.869     437.14878050     437.14875930    437.14880171   437.15325842     437.15323482    437.15328197   437.14935758     437.14932594    437.14938925
2020-03-23T06:42:49.369     437.14874518     437.14872401    437.14876637   437.15321905     437.15319534    437.15324269   437.14930486     437.14927325    437.14933649
2020-03-23T06:42:49.869     437.14870991     437.14868876    437.14873106   437.15317951     437.15315571    437.15320325   437.14925218     437.14922061    437.14928378
2020-03-23T06:42:50.369     437.14867468     437.14865357    437.14869581   437.15313981     437.15311591    437.15316365   437.14919957     437.14916803    437.14923113
2020-03-23T06:42:50.869     437.14863950     437.14861842    437.14866060   437.15309995     437.15307596    437.15312388   437.14914702     437.14911553    437.14917854
2020-03-23T06:42:51.369     437.14860437     437.14858332    437.14862544   437.15305994     437.15303585    437.15308396   437.14909454     437.14906309    437.14912602
2020-03-23T06:42:51.869     437.14856929     437.14854827    437.14859034   437.15301976     437.15299559    437.15304389   437.14904213     437.14901073    437.14907357
2020-03-23T06:42:52.369     437.14853427     437.14851328    437.14855528   437.15297944     437.15295517    437.15300365   437.14898980     437.14895844    437.14902119
2020-03-23T06:42:52.869     437.14849930     437.14847834    437.14852027   437.15293896     437.15291460    437.15296327   437.14893755     437.14890624    437.14896889
2020-03-23T06:42:53.369     437.14846438     437.14844345    437.14848532   437.15289833     437.15287387    437.15292272   437.14888539     437.14885413    437.14891668
2020-03-23T06:42:53.869     437.14842952     437.14840863    437.14845043   437.15285754     437.15283300    437.15288203   437.14883331     437.14880211    437.14886454
2020-03-23T06:42:54.369     437.14839471     437.14837385    437.14841559   437.15281661     437.15279198    437.15284119   437.14878132     437.14875018    437.14881250
2020-03-23T06:42:54.869     437.14835996     437.14833914    437.14838080   437.15277553     437.15275081    437.15280020   437.14872943     437.14869835    437.14876055
2020-03-23T06:42:55.369     437.14832527     437.14830449    437.14834608   437.15273430     437.15270950    437.15275906   437.14867764     437.14864662    437.14870870
2020-03-23T06:42:55.869     437.14829064     437.14826990    437.14831141   437.15269293     437.15266804    437.15271777   437.14862596     437.14859500    437.14865696
2020-03-23T06:42:56.369     437.14825608     437.14823536    437.14827681   437.15265141     437.15262643    437.15267634   437.14857438     437.14854349    437.14860531
2020-03-23T06:42:56.869     437.14822157     437.14820090    437.14824227   437.15260975     437.15258469    437.15263477   437.14852291     437.14849209    437.14855378
2020-03-23T06:42:57.369     437.14818713     437.14816649    437.14820779   437.15256795     437.15254281    437.15259305   437.14847156     437.14844081    437.14850236
2020-03-23T06:42:57.869     437.14815275     437.14813215    437.14817337   437.15252602     437.15250079    437.15255120   437.14842033     437.14838965    437.14845105
2020-03-23T06:42:58.369     437.14811844     437.14809788    437.14813902   437.15248394     437.15245863    437.15250920   437.14836922     437.14833861    437.14839987
2020-03-23T06:42:58.869     437.14808419     437.14806367    437.14810473   437.15244173     437.15241634    437.15246707   437.14831823     437.14828770    437.14834881
2020-03-23T06:42:59.369     437.14805001     437.14802954    437.14807051   437.15239939     437.15237392    437.15242481   437.14826738     437.14823693    437.14829787
2020-03-23T06:42:59.869     437.14801590     437.14799547    437.14803636   437.15235691     437.15233136    437.15238241   437.14821665     437.14818628    437.14824707
2020-03-23T06:43:00.369     437.14798186     437.14796147    437.14800227   437.15231430     437.15228868    437.15233988   437.14816607     437.14813578    437.14819640
2020-03-23T06:43:00.869     437.14794789     437.14792754    437.14796826   437.15227157     437.15224586    437.15229722   437.14811562     437.14808542    437.14814587
2020-03-23T06:43:01.369     437.14791399     437.14789368    437.14793432   437.15222871     437.15220293    437.15225444   437.14806531     437.14803520    437.14809548
2020-03-23T06:43:01.869     437.14788016     437.14785990    437.14790045   437.15218572     437.15215987    437.15221153   437.14801516     437.14798513    437.14804523
2020-03-23T06:43:02.369     437.14784641     437.14782619    437.14786665   437.15214261     437.15211669    437.15216849   437.14796515     437.14793521    437.14799513
2020-03-23T06:43:02.869     437.14781273     437.14779256    437.14783293   437.15209938     437.15207339    437.15212533   437.14791529     437.14788545    437.14794519
2020-03-23T06:43:03.369     437.14777913     437.14775900    437.14779928   437.15205603     437.15202997    437.15208206   437.14786559     437.14783584    437.14789539
2020-03-23T06:43:03.869     437.14774560     437.14772552    437.14776571   437.15201257     437.15198643    437.15203866   437.14781605     437.14778640    437.14784575
2020-03-23T06:43:04.369     437.14771215     437.14769212    437.14773221   437.15196899     437.15194279    437.15199515   437.14776667     437.14773712    437.14779627
2020-03-23T06:43:04.869     437.14767878     437.14765879    437.14769879   437.15192530     437.15189903    437.15195152   437.14771745     437.14768800    437.14774696
2020-03-23T06:43:05.369     437.14764548     437.14762555    437.14766545   437.15188149     437.15185516    437.15190779   437.14766840     437.14763905    437.14769781
2020-03-23T06:43:05.869     437.14761227     437.14759238    437.14763219   437.15183758     437.15181119    437.15186394   437.14761952     437.14759028    437.14764883
2020-03-23T06:43:06.369     437.14757914     437.14755930    437.14759901   437.15179357     437.15176711    437.15181999   437.14757081     437.14754167    437.14760002
2020-03-23T06:43:06.869     437.14754609     437.14752630    437.14756591   437.15174945     437.15172292    437.15177593   437.14752228     437.14749325    437.14755138
2020-03-23T06:43:07.369     437.14751312     437.14749338    437.14753289   437.15170522     437.15167864    437.15173177   437.14747393     437.14744501    437.14750292
2020-03-23T06:43:07.869     437.14748023     437.14746054    437.14749995   437.15166090     437.15163426    437.15168751   437.14742576     437.14739694    437.14745464
2020-03-23T06:43:08.369     437.14744743     437.14742779    437.14746710   437.15161648     437.15158979    437.15164315   437.14737777     437.14734907    437.14740654
2020-03-23T06:43:08.869     437.14741472     437.14739513    437.14743434   437.15157197     437.15154522    437.15159869   437.14732997     437.14730138    437.14735863
2020-03-23T06:43:09.369     437.14738209     437.14736255    437.14740165   437.15152737     437.15150056    437.15155414   437.14728235     437.14725388    437.14731090
2020-03-23T06:43:09.869     437.14734954     437.14733006    437.14736906   437.15148267     437.15145581    437.15150950   437.14723493     437.14720657    437.14726336
2020-03-23T06:43:10.369     437.14731708     437.14729765    437.14733655   437.15143789     437.15141098    437.15146477   437.14718770     437.14715946    437.14721602
2020-03-23T06:43:10.869     437.14728472     437.14726534    437.14730413   437.15139302     437.15136606    437.15141995   437.14714067     437.14711254    437.14716886
2020-03-23T06:43:11.369     437.14725243     437.14723311    437.14727179   437.15134807     437.15132106    437.15137505   437.14709383     437.14706582    437.14712191
2020-03-23T06:43:11.869     437.14722024     437.14720097    437.14723955   437.15130304     437.15127598    437.15133007   437.14704719     437.14701930    437.14707515
2020-03-23T06:43:12.369     437.14718814     437.14716893    437.14720739   437.15125793     437.15123083    437.15128501   437.14700075     437.14697299    437.14702859
2020-03-23T06:43:12.869     437.14715613     437.14713697    437.14717533   437.15121275     437.15118560    437.15123987   437.14695452     437.14692688    437.14698223
2020-03-23T06:43:13.369     437.14712422     437.14710511    437.14714336   437.15116749     437.15114030    437.15119465   437.14690849     437.14688097    437.14693608
2020-03-23T06:43:13.869     437.14709239     437.14707334    437.14711147   437.15112216     437.15109494    437.15114937   437.14686267     437.14683528    437.14689014
2020-03-23T06:43:14.369     437.14706066     437.14704166    437.14707968   437.15107677     437.15104950    437.15110402   437.14681706     437.14678979    437.14684440
2020-03-23T06:43:14.869     437.14702902     437.14701008    437.14704799   437.15103131     437.15100401    437.15105859   437.14677166     437.14674452    437.14679887
2020-03-23T06:43:15.369     437.14699747     437.14697859    437.14701639   437.15098579     437.15095845    437.15101311   437.14672647     437.14669946    437.14675355
2020-03-23T06:43:15.869     437.14696602     437.14694720    437.14698488   437.15094021     437.15091283    437.15096757   437.14668149     437.14665461    437.14670845
2020-03-23T06:43:16.369     437.14693467     437.14691590    437.14695347   437.15089457     437.15086716    437.15092196   437.14663673     437.14660998    437.14666356
2020-03-23T06:43:16.869     437.14690341     437.14688470    437.14692215   437.15084888     437.15082144    437.15087630   437.14659219     437.14656557    437.14661889
2020-03-23T06:43:17.369     437.14687224     437.14685359    437.14689093   437.15080314     437.15077567    437.15083059   437.14654787     437.14652138    437.14657444
2020-03-23T06:43:17.869     437.14684118     437.14682259    437.14685981   437.15075735     437.15072985    437.15078483   437.14650376     437.14647741    437.14653020
2020-03-23T06:43:18.369     437.14681021     437.14679168    437.14682878   437.15071151     437.15068398    437.15073902   437.14645988     437.14643366    437.14648619
2020-03-23T06:43:18.869     437.14677934     437.14676087    437.14679785   437.15066563     437.15063808    437.15069316   437.14641622     437.14639014    437.14644239
2020-03-23T06:43:19.369     437.14674857     437.14673016    437.14676702   437.15061970     437.15059213    437.15064726   437.14637279     437.14634684    437.14639882
2020-03-23T06:43:19.869     437.14671790     437.14669954    437.14673629   437.15057374     437.15054615    437.15060132   437.14632958     437.14630376    437.14635548
2020-03-23T06:43:20.369     437.14668733     437.14666903    437.14670566   437.15052775     437.15050013    437.15055535   437.14628659     437.14626091    437.14631236
2020-03-23T06:43:20.869     437.14665686     437.14663862    437.14667513   437.15048172     437.15045409    437.15050934   437.14624384     437.14621829    437.14626946
2020-03-23T06:43:21.369     437.14662649     437.14660831    437.14664470   437.15043566     437.15040801    437.15046330   437.14620131     437.14617590    437.14622680
2020-03-23T06:43:21.869     437.14659622     437.14657810    437.14661437   437.15038958     437.15036192    437.15041723   437.14615901     437.14613374    437.14618436
2020-03-23T06:43:22.369     437.14656605     437.14654800    437.14658414   437.15034347     437.15031579    437.15037114   437.14611694     437.14609181    437.14614215
2020-03-23T06:43:22.869     437.14653598     437.14651800    437.14655401   437.15029734     437.15026965    437.15032502   437.14607510     437.14605011    437.14610018
2020-03-23T06:43:23.369     437.14650602     437.14648809    437.14652399   437.15025119     437.15022350    437.15027888   437.14603349     437.14600864    437.14605843
2020-03-23T06:43:23.869     437.14647616     437.14645830    437.14649407   437.15020503     437.15017733    437.15023273   437.14599212     437.14596741    437.14601692
2020-03-23T06:43:24.369     437.14644641     437.14642860    437.14646425   437.15015885     437.15013114    437.15018656   437.14595098     437.14592641    437.14597564
2020-03-23T06:43:24.869     437.14641676     437.14639901    437.14643453   437.15011267     437.15008495    437.15014038   437.14591007     437.14588564    437.14593459
2020-03-23T06:43:25.369     437.14638721     437.14636953    437.14640492   437.15006648     437.15003876    437.15009419   437.14586940     437.14584511    437.14589377
2020-03-23T06:43:25.869     437.14635776     437.14634015    437.14637542   437.15002028     437.14999256    437.15004800   437.14582896     437.14580481    437.14585319
2020-03-23T06:43:26.369     437.14632843     437.14631087    437.14634602   437.14997408     437.14994637    437.15000180   437.14578876     437.14576475    437.14581285
2020-03-23T06:43:26.869     437.14629919     437.14628170    437.14631672   437.14992789     437.14990017    437.14995560   437.14574879     437.14572492    437.14577274
2020-03-23T06:43:27.369     437.14627007     437.14625264    437.14628753   437.14988170     437.14985398    437.14990941   437.14570906     437.14568533    437.14573287
2020-03-23T06:43:27.869     437.14624104     437.14622368    437.14625844   437.14983551     437.14980781    437.14986322   437.14566956     437.14564598    437.14569323
2020-03-23T06:43:28.369     437.14621213     437.14619483    437.14622947   437.14978934     437.14976164    437.14981704   437.14563030     437.14560686    437.14565383
2020-03-23T06:43:28.869     437.14618332     437.14616609    437.14620059   437.14974318     437.14971549    437.14977087   437.14559128     437.14556798    437.14561467
2020-03-23T06:43:29.369     437.14615462     437.14613745    437.14617183   437.14969703     437.14966935    437.14972472   437.14555250     437.14552934    437.14557574
2020-03-23T06:43:29.869     437.14612603     437.14610892    437.14614317   437.14965090     437.14962324    437.14967858   437.14551395     437.14549094    437.14553705
2020-03-23T06:43:30.369     437.14609754     437.14608050    437.14611462   437.14960480     437.14957715    437.14963246   437.14547564     437.14545277    437.14549860
2020-03-23T06:43:30.869     437.14606916     437.14605218    437.14608617   437.14955872     437.14953108    437.14958636   437.14543757     437.14541484    437.14546039
2020-03-23T06:43:31.369     437.14604089     437.14602398    437.14605784   437.14951266     437.14948505    437.14954029   437.14539974     437.14537715    437.14542241
2020-03-23T06:43:31.869     437.14601273     437.14599588    437.14602961   437.14946664     437.14943904    437.14949425   437.14536214     437.14533970    437.14538467
2020-03-23T06:43:32.369     437.14598467     437.14596789    437.14600149   437.14942065     437.14939307    437.14944824   437.14532478     437.14530248    437.14534717
2020-03-23T06:43:32.869     437.14595672     437.14594001    437.14597348   437.14937469     437.14934714    437.14940226   437.14528766     437.14526550    437.14530991
2020-03-23T06:43:33.369     437.14592889     437.14591224    437.14594558   437.14932878     437.14930124    437.14935632   437.14525078     437.14522876    437.14527288
2020-03-23T06:43:33.869     437.14590116     437.14588457    437.14591778   437.14928290     437.14925539    437.14931042   437.14521413     437.14519225    437.14523609
2020-03-23T06:43:34.369     437.14587354     437.14585702    437.14589010   437.14923707     437.14920959    437.14926456   437.14517772     437.14515599    437.14519954
2020-03-23T06:43:34.869     437.14584603     437.14582958    437.14586252   437.14919128     437.14916383    437.14921875   437.14514154     437.14511995    437.14516322
2020-03-23T06:43:35.369     437.14581863     437.14580224    437.14583506   437.14914554     437.14911813    437.14917298   437.14510561     437.14508416    437.14512714
2020-03-23T06:43:35.869     437.14579134     437.14577502    437.14580770   437.14909986     437.14907247    437.14912726   437.14506991     437.14504860    437.14509130
2020-03-23T06:43:36.369     437.14576416     437.14574790    437.14578045   437.14905423     437.14902688    437.14908160   437.14503444     437.14501327    437.14505569
2020-03-23T06:43:36.869     437.14573708     437.14572089    437.14575331   437.14900865     437.14898134    437.14903599   437.14499921     437.14497818    437.14502032
2020-03-23T06:43:37.369     437.14571012     437.14569400    437.14572629   437.14896314     437.14893586    437.14899044   437.14496421     437.14494333    437.14498518
2020-03-23T06:43:37.869     437.14568327     437.14566721    437.14569937   437.14891769     437.14889045    437.14894495   437.14492945     437.14490871    437.14495028
2020-03-23T06:43:38.369     437.14565653     437.14564054    437.14567256   437.14887230     437.14884511    437.14889953   437.14489493     437.14487432    437.14491561
2020-03-23T06:43:38.869     437.14562990     437.14561397    437.14564586   437.14882699     437.14879983    437.14885417   437.14486063     437.14484017    437.14488118
2020-03-23T06:43:39.369     437.14560338     437.14558752    437.14561928   437.14878174     437.14875463    437.14880888   437.14482657     437.14480625    437.14484698
2020-03-23T06:43:39.869     437.14557697     437.14556118    437.14559280   437.14873656     437.14870950    437.14876366   437.14479274     437.14477256    437.14481301
2020-03-23T06:43:40.369     437.14555067     437.14553494    437.14556644   437.14869147     437.14866444    437.14871852   437.14475915     437.14473910    437.14477928
2020-03-23T06:43:40.869     437.14552448     437.14550882    437.14554018   437.14864645     437.14861947    437.14867345   437.14472578     437.14470587    437.14474577
2020-03-23T06:43:41.369     437.14549840     437.14548281    437.14551403   437.14860150     437.14857458    437.14862846   437.14469265     437.14467288    437.14471250
2020-03-23T06:43:41.869     437.14547243     437.14545690    437.14548800   437.14855665     437.14852977    437.14858355   437.14465974     437.14464011    437.14467946
2020-03-23T06:43:42.369     437.14544657     437.14543111    437.14546208   437.14851188     437.14848505    437.14853873   437.14462706     437.14460757    437.14464664
2020-03-23T06:43:42.869     437.14542083     437.14540543    437.14543626   437.14846719     437.14844042    437.14849399   437.14459462     437.14457526    437.14461406
2020-03-23T06:43:43.369     437.14539519     437.14537986    437.14541056   437.14842260     437.14839589    437.14844934   437.14456240     437.14454317    437.14458170
2020-03-23T06:43:43.869     437.14536966     437.14535440    437.14538497   437.14837810     437.14835144    437.14840479   437.14453040     437.14451132    437.14454957
2020-03-23T06:43:44.369     437.14534425     437.14532905    437.14535949   437.14833369     437.14830709    437.14836032   437.14449864     437.14447969    437.14451767
2020-03-23T06:43:44.869     437.14531894     437.14530381    437.14533411   437.14828938     437.14826284    437.14831595   437.14446710     437.14444828    437.14448599
2020-03-23T06:43:45.369     437.14529375     437.14527869    437.14530885   437.14824517     437.14821870    437.14827169   437.14443578     437.14441710    437.14445454
2020-03-23T06:43:45.869     437.14526867     437.14525367    437.14528370   437.14820106     437.14817465    437.14822752   437.14440469     437.14438614    437.14442331
2020-03-23T06:43:46.369     437.14524369     437.14522876    437.14525866   437.14815706     437.14813071    437.14818345   437.14437381     437.14435540    437.14439231
2020-03-23T06:43:46.869     437.14521883     437.14520396    437.14523373   437.14811316     437.14808688    437.14813949   437.14434317     437.14432488    437.14436153
2020-03-23T06:43:47.369     437.14519408     437.14517928    437.14520891   437.14806938     437.14804316    437.14809564   437.14431274     437.14429459    437.14433097
2020-03-23T06:43:47.869     437.14516943     437.14515470    437.14518421   437.14802570     437.14799954    437.14805189   437.14428253     437.14426451    437.14430063
2020-03-23T06:43:48.369     437.14514490     437.14513023    437.14515961   437.14798213     437.14795605    437.14800826   437.14425254     437.14423465    437.14427051
2020-03-23T06:43:48.869     437.14512048     437.14510588    437.14513512   437.14793868     437.14791267    437.14796474   437.14422277     437.14420501    437.14424061
2020-03-23T06:43:49.369     437.14509617     437.14508163    437.14511074   437.14789535     437.14786940    437.14792133   437.14419322     437.14417559    437.14421092
2020-03-23T06:43:49.869     437.14507196     437.14505749    437.14508647   437.14785213     437.14782626    437.14787805   437.14416388     437.14414638    437.14418146
2020-03-23T06:43:50.369     437.14504787     437.14503347    437.14506231   437.14780904     437.14778324    437.14783488   437.14413476     437.14411739    437.14415220
2020-03-23T06:43:50.869     437.14502389     437.14500955    437.14503826   437.14776607     437.14774035    437.14779184   437.14410585     437.14408860    437.14412317
2020-03-23T06:43:51.369     437.14500001     437.14498574    437.14501432   437.14772322     437.14769758    437.14774892   437.14407715     437.14406004    437.14409434
2020-03-23T06:43:51.869     437.14497625     437.14496204    437.14499049   437.14768050     437.14765493    437.14770612   437.14404867     437.14403168    437.14406573
2020-03-23T06:43:52.369     437.14495259     437.14493845    437.14496677   437.14763791     437.14761242    437.14766345   437.14402040     437.14400353    437.14403733
2020-03-23T06:43:52.869     437.14492904     437.14491497    437.14494316   437.14759545     437.14757004    437.14762091   437.14399233     437.14397560    437.14400915
2020-03-23T06:43:53.369     437.14490561     437.14489160    437.14491966   437.14755312     437.14752779    437.14757851   437.14396448     437.14394787    437.14398117
2020-03-23T06:43:53.869     437.14488228     437.14486833    437.14489626   437.14751093     437.14748568    437.14753623   437.14393683     437.14392035    437.14395340
2020-03-23T06:43:54.369     437.14485906     437.14484518    437.14487298   437.14746887     437.14744370    437.14749409   437.14390940     437.14389303    437.14392583
2020-03-23T06:43:54.869     437.14483594     437.14482213    437.14484980   437.14742695     437.14740187    437.14745209   437.14388216     437.14386592    437.14389848
2020-03-23T06:43:55.369     437.14481294     437.14479919    437.14482673   437.14738517     437.14736017    437.14741022   437.14385513     437.14383901    437.14387133
2020-03-23T06:43:55.869     437.14479004     437.14477636    437.14480377   437.14734353     437.14731861    437.14736850   437.14382831     437.14381231    437.14384438
2020-03-23T06:43:56.369     437.14476726     437.14475363    437.14478092   437.14730203     437.14727720    437.14732691   437.14380168     437.14378580    437.14381763
2020-03-23T06:43:56.869     437.14474458     437.14473102    437.14475817   437.14726068     437.14723593    437.14728547   437.14377526     437.14375950    437.14379109
2020-03-23T06:43:57.369     437.14472200     437.14470851    437.14473553   437.14721947     437.14719481    437.14724417   437.14374904     437.14373340    437.14376475
2020-03-23T06:43:57.869     437.14469954     437.14468611    437.14471300   437.14717840     437.14715384    437.14720302   437.14372301     437.14370749    437.14373860
2020-03-23T06:43:58.369     437.14467718     437.14466381    437.14469058   437.14713749     437.14711301    437.14716202   437.14369718     437.14368178    437.14371266
2020-03-23T06:43:58.869     437.14465493     437.14464163    437.14466826   437.14709672     437.14707234    437.14712117   437.14367155     437.14365627    437.14368691
2020-03-23T06:43:59.369     437.14463278     437.14461954    437.14464605   437.14705611     437.14703182    437.14708046   437.14364612     437.14363095    437.14366136
2020-03-23T06:43:59.869     437.14461074     437.14459757    437.14462395   437.14701565     437.14699145    437.14703991   437.14362088     437.14360582    437.14363600
2020-03-23T06:44:00.369     437.14458881     437.14457570    437.14460195   437.14697534     437.14695123    437.14699951   437.14359583     437.14358089    437.14361083
2020-03-23T06:44:00.869     437.14456698     437.14455393    437.14458006   437.14693519     437.14691118    437.14695927   437.14357097     437.14355615    437.14358586
