2.144	166.679	3006672.877	6.073	166.622	2632009.697	1.522	161.622	3071576.379	23.9
2.151	166.68	3005999.849	6.081	166.623	2631339.712	1.529	161.622	3070902.602	24
2.158	166.68	3005326.823	6.089	166.623	2630669.737	1.535	161.622	3070228.828	24.1
2.164	166.681	3004653.802	6.096	166.624	2629999.771	1.542	161.621	3069555.056	24.2
2.171	166.682	3003980.783	6.104	166.625	2629329.815	1.548	161.621	3068881.286	24.3
2.177	166.682	3003307.767	6.112	166.625	2628659.87	1.555	161.621	3068207.519	24.4
2.184	166.683	3002634.755	6.119	166.626	2627989.934	1.561	161.62	3067533.754	24.5
2.19	166.684	3001961.746	6.127	166.626	2627320.008	1.567	161.62	3066859.992	24.6
2.197	166.684	3001288.741	6.135	166.627	2626650.091	1.574	161.62	3066186.232	24.7
2.204	166.685	3000615.739	6.142	166.627	2625980.185	1.58	161.619	3065512.474	24.8
2.21	166.686	2999942.74	6.15	166.628	2625310.289	1.587	161.619	3064838.719	24.9
2.217	166.686	2999269.744	6.158	166.629	2624640.402	1.593	161.619	3064164.966	25
2.223	166.687	2998596.752	6.165	166.629	2623970.526	1.6	161.618	3063491.215	25.1
2.23	166.688	2997923.763	6.173	166.63	2623300.659	1.606	161.618	3062817.467	25.2
2.236	166.688	2997250.777	6.181	166.63	2622630.803	1.612	161.618	3062143.722	25.3
2.243	166.689	2996577.795	6.188	166.631	2621960.956	1.619	161.618	3061469.979	25.4
2.25	166.689	2995904.816	6.196	166.631	2621291.12	1.625	161.617	3060796.238	25.5
2.256	166.69	2995231.841	6.204	166.632	2620621.293	1.632	161.617	3060122.5	25.6
2.263	166.691	2994558.869	6.211	166.633	2619951.477	1.638	161.617	3059448.764	25.7
2.269	166.691	2993885.9	6.219	166.633	2619281.67	1.645	161.616	3058775.031	25.8
2.276	166.692	2993212.935	6.227	166.634	2618611.874	1.651	161.616	3058101.3	25.9
2.282	166.693	2992539.973	6.234	166.634	2617942.088	1.657	161.616	3057427.571	26
2.289	166.693	2991867.015	6.242	166.635	2617272.312	1.664	161.615	3056753.846	26.1
2.296	166.694	2991194.06	6.25	166.635	2616602.546	1.67	161.615	3056080.122	26.2
2.302	166.695	2990521.108	6.257	166.636	2615932.79	1.677	161.615	3055406.402	26.3
2.309	166.695	2989848.16	6.265	166.637	2615263.044	1.683	161.614	3054732.684	26.4
2.315	166.696	2989175.215	6.273	166.637	2614593.309	1.69	161.614	3054058.968	26.5
2.322	166.697	2988502.274	6.28	166.638	2613923.583	1.696	161.614	3053385.255	26.6
2.329	166.697	2987829.337	6.288	166.638	2613253.868	1.703	161.613	3052711.544	26.7
2.335	166.698	2987156.403	6.296	166.639	2612584.163	1.709	161.613	3052037.836	26.8
2.342	166.699	2986483.472	6.303	166.639	2611914.469	1.716	161.613	3051364.131	26.9
2.348	166.699	2985810.545	6.311	166.64	2611244.784	1.722	161.613	3050690.428	27
2.355	166.7	2985137.621	6.319	166.641	2610575.11	1.728	161.612	3050016.728	27.1
2.362	166.7	2984464.701	6.327	166.641	2609905.446	1.735	161.612	3049343.031	27.2
2.368	166.701	2983791.785	6.334	166.642	2609235.792	1.741	161.612	3048669.336	27.3
2.375	166.702	2983118.872	6.342	166.642	2608566.149	1.748	161.611	3047995.643	27.4
2.381	166.702	2982445.963	6.35	166.643	2607896.516	1.754	161.611	3047321.954	27.5
2.388	166.703	2981773.057	6.357	166.643	2607226.893	1.761	161.611	3046648.267	27.6
2.395	166.704	2981100.155	6.365	166.644	2606557.281	1.767	161.61	3045974.582	27.7
2.401	166.704	2980427.256	6.373	166.645	2605887.679	1.774	161.61	3045300.901	27.8
2.408	166.705	2979754.361	6.381	166.645	2605218.087	1.78	161.61	3044627.222	27.9
2.415	166.706	2979081.47	6.388	166.646	2604548.506	1.787	161.609	3043953.546	28
